,x,y
1015,-6.1149564,-2.580539
1016,-2.658999,-8.503375
1017,4.823067,2.4495525
1018,-8.207209,-6.980069
1019,0.98181,-11.483175
1020,-3.9842544,-2.3682742
1021,-13.267883,-3.0113807
1022,4.084727,-1.6453843
1023,4.371752,-1.0239762
1024,3.7398071,-2.009338
1025,3.2811086,-1.3046297
1026,4.3143167,-1.3879987
1027,4.4025707,-2.2766883
1028,4.46353,-2.310193
1029,4.482698,-1.1988921
1030,4.3973856,-2.3549044
1031,4.507139,-1.9840244
1032,-6.162136,-13.530831
1033,-4.537066,2.0439808
1034,4.9986615,-1.8087839
1035,4.128701,-1.8922713
1036,9.219982,-18.07349
1037,2.0539777,-21.99474
1038,3.9538484,-0.90877736
1039,4.0276484,-1.9610733
1040,4.837308,-2.1393757
1041,-3.4571342,-5.282655
1042,-1.5802733,-0.37795436
1043,-1.8281617,-1.4221554
1044,19.853577,3.3214302
1045,-2.2137845,-1.568929
1046,-13.040379,-8.748836
1047,-1.4461814,0.07046053
1048,-1.724687,-1.7672492
1049,5.286281,6.0338984
1050,-2.2192957,-1.7033677
1051,-16.566374,4.012076
1052,-0.37350175,-1.2044035
1053,-2.1198819,-1.8686415
1054,-2.0452807,-1.4454203
1055,-11.199694,3.265361
1056,20.210533,5.5053344
1057,-11.199694,3.265361
1058,-13.206824,-4.693546
1059,-1.8598099,-0.030735979
1060,-2.3714266,-1.6783451
1061,10.908387,10.931877
1062,10.902067,9.798022
1063,11.019276,10.488829
1064,11.942595,12.1932125
1065,7.1940093,9.242149
1066,10.353088,10.412539
1067,10.426111,11.588435
1068,19.695936,9.581234
1069,-6.269344,2.0552356
1070,0.5979875,16.039162
1071,-2.462363,16.202492
1072,-13.271988,2.4002275
1073,-0.08380031,2.0368505
1074,-5.0955625,-5.2005124
1075,2.6064458,0.033718903
1076,18.835735,5.49903
1077,-6.7675977,-0.34212795
1078,11.735426,-13.800182
1079,9.004148,-11.533813
1080,17.150616,-8.77929
1081,7.455992,-12.603812
1082,-4.3286786,2.7070084
1083,-21.478033,9.501556
1084,6.4589186,2.9293761
1085,-15.194214,-7.923462
1086,17.091228,-9.202347
1087,9.13591,-11.585759
1088,-15.982653,-6.3255672
1089,-13.0884285,-8.111332
1090,-19.512142,-8.315021
1091,-15.973799,-10.261004
1092,9.224468,-11.560289
1093,-4.2712293,-6.0073495
1094,6.0771337,2.8761554
1095,-12.252515,-9.922133
1096,4.685413,-13.610756
1097,-14.528064,-5.5987105
1098,9.811614,17.36227
1099,11.129355,16.901428
1100,10.508927,17.23508
1101,10.41878,16.93042
1102,-1.1252269,8.820162
1103,10.013374,15.6484995
1104,10.579972,16.5721
1105,-4.562989,4.877465
1106,-1.2770149,4.9409857
1107,13.262486,1.3277234
1108,-1.2709436,4.6473308
1109,-2.3266885,0.43931025
1110,13.458516,3.7787485
1111,3.319333,-7.2217746
1112,3.0636332,-5.257334
1113,-4.41943,-1.0500355
1114,2.777868,-0.8795263
1115,16.249804,2.9207232
1116,15.901985,3.293696
1117,-1.4430627,4.925456
1118,-1.3576505,4.909618
1119,-4.330974,-0.5754162
1120,-1.0018339,-5.548131
1121,-1.429044,4.912551
1122,-3.983996,-2.3684642
1123,-10.0742445,7.101484
1124,-1.2747352,4.9152384
1125,7.9798017,-12.977834
1126,-3.7730129,-0.19965619
1127,4.2059655,16.112389
1128,-4.7437277,-8.865404
1129,1.3378414,13.68103
1130,4.077922,15.316947
1131,4.612772,17.305733
1132,-1.831088,-2.207587
1133,2.9605465,13.075341
1134,18.47568,-2.5285492
1135,16.277729,-12.612306
1136,17.242695,-10.301293
1137,16.086016,-12.976511
1138,16.419596,-12.037774
1139,18.173494,-12.648328
1140,15.981214,-11.74595
1141,16.255127,-12.858252
1142,16.227406,-12.164907
1143,15.961254,-11.87148
1144,13.173971,-10.048646
1145,16.63559,-12.882151
1146,17.8693,-11.861992
1147,16.903662,-13.695876
1148,17.76573,-11.817647
1149,15.201791,-12.28442
1150,11.490184,-9.616529
1151,4.6365657,-8.0956135
1152,1.9880977,-2.6145616
1153,17.7513,-12.068566
1154,-5.939936,-6.41907
1155,-8.090347,-2.435801
1156,7.7837243,-15.798991
1157,6.7203965,-15.287538
1158,7.860021,-15.015502
1159,6.1707835,-16.404835
1160,6.515039,-15.482509
1161,6.8815646,-16.310295
1162,6.6742015,-15.728801
1163,6.8195915,-16.841745
1164,6.55476,-15.904845
1165,5.667448,-15.591475
1166,6.747164,-15.156222
1167,5.4622674,-15.624461
1168,6.4406667,-15.5178795
1169,5.966998,-15.373582
1170,6.877996,-16.368036
1171,12.672689,-13.707989
1172,5.572422,-15.491871
1173,6.9980454,-16.128073
1174,6.880358,-16.38221
1175,4.5951705,-15.609844
1176,3.2163167,15.38331
1177,6.192784,13.380236
1178,1.2790477,6.1616716
1179,0.66139615,6.5631614
1180,-16.944492,2.5614336
1181,4.616477,16.97093
1182,2.5405946,13.864518
1183,1.0291936,19.74049
1184,4.0902977,17.151447
1185,7.8520174,19.270777
1186,-8.349339,12.5645275
1187,-8.6401615,13.124588
1188,-4.10356,13.766806
1189,-13.735939,-11.006489
1190,-8.677914,13.494431
1191,-9.00867,3.741409
1192,9.613415,-5.398577
1193,8.680429,-5.450085
1194,12.791577,-6.8498
1195,10.48477,-6.4968204
1196,6.502441,-4.5743747
1197,6.871711,-6.1435723
1198,-5.704644,-2.2405577
1199,7.2511005,-6.85777
1200,12.253616,-2.5710402
1201,6.3840632,-6.456148
1202,5.1076684,-6.6848855
1203,7.1397724,-6.343623
1204,-7.465259,1.8341507
1205,0.40060052,-0.81626135
1206,0.21707405,-0.90598154
1207,-0.41554826,10.026773
1208,-0.38690743,10.032437
1209,-3.6649067,-10.973055
1210,-10.324627,-21.556318
1211,-0.56178916,3.9898365
1212,4.3769174,13.992674
1213,-2.188773,3.6517696
1214,-20.659365,4.383879
1215,19.099474,8.405308
1216,-9.083293,-3.8162386
1217,-7.148057,4.6843653
1218,2.235613,-0.18535276
1219,-2.3111436,-2.6767242
1220,2.7003796,2.1053913
1221,-11.213366,3.2470539
1222,-2.490389,-2.3842556
1223,0.42110747,1.9478261
1224,2.2922354,-2.774813
1225,-14.175585,3.0626068
1226,-5.8264713,0.71834314
1227,-8.660013,-12.053277
1228,2.737296,-1.8604258
1229,1.1315076,2.9033785
1230,2.029058,2.8498826
1231,2.81323,-2.1739452
1232,0.515178,-12.255266
1233,2.5775747,1.8837593
1234,2.0808492,1.746201
1235,1.5715191,1.5105705
1236,-0.3422745,2.92775
1237,8.810574,20.96173
1238,6.9770293,17.072674
1239,9.023878,19.515432
1240,5.9425883,-3.5889053
1241,4.3799725,0.46128207
1242,4.664467,0.9845676
1243,6.5719943,16.563585
1244,4.3148885,0.9022241
1245,8.694471,-1.2774792
1246,4.7096286,1.6032413
1247,-7.643919,4.031561
1248,4.81979,2.0782537
1249,4.3428535,1.4225973
1250,5.2641087,0.93372995
1251,4.7870574,0.43076128
1252,4.67556,1.4186711
1253,4.9631734,0.9775469
1254,4.660401,0.67239827
1255,4.47795,1.2686919
1256,4.661119,1.4620433
1257,-12.140796,-8.027443
1258,4.3726854,1.1138093
1259,4.4302154,1.4230188
1260,-10.397781,-12.696179
1261,-15.199939,-4.144074
1262,-19.511086,4.8603706
1263,-15.671874,1.9733891
1264,16.918598,-2.7311149
1265,17.575838,-2.9978364
1266,-18.57204,-9.784464
1267,9.147224,-9.515315
1268,-3.9416065,-9.273393
1269,9.073417,-9.8590555
1270,9.088015,-9.86942
1271,-4.0158086,-7.7775464
1272,9.579904,3.7001216
1273,10.19696,5.892108
1274,10.703479,4.9098907
1275,10.267303,9.954747
1276,-3.3437219,-0.90024984
1277,-5.2082167,-9.106886
1278,2.8513596,-0.25305387
1279,8.480615,-1.2727091
1280,5.533716,0.35217267
1281,6.631432,-0.41302827
1282,7.7344093,-0.529669
1283,7.8376594,-2.017953
1284,6.4397664,-0.31376165
1285,5.2980714,-0.3065809
1286,3.3334963,-0.37687448
1287,5.2148957,0.79235435
1288,6.4848914,0.40328795
1289,3.9112055,-0.86602414
1290,8.675938,-1.2687849
1291,8.693992,-1.2759858
1292,6.435792,0.1105627
1293,3.6407528,-2.4105556
1294,17.024784,2.0117207
1295,7.154682,-1.27987
1296,7.906971,-0.76217383
1297,-0.50909936,3.4753358
1298,7.1992164,-13.095423
1299,7.289805,-12.825405
1300,7.377494,-12.721221
1301,11.305704,2.8858588
1302,7.6537685,-13.849336
1303,7.3052273,-12.770124
1304,7.3915186,-12.687517
1305,7.3071632,-12.8190155
1306,7.1838036,-13.001678
1307,7.1391783,-13.14
1308,-21.668652,-3.518694
1309,-6.8039823,-3.6318073
1310,7.3709126,-12.705121
1311,7.0792804,-12.75883
1312,1.7121862,5.06395
1313,6.144918,11.957317
1314,-2.091014,-19.02121
1315,-4.272975,8.8019
1316,-5.412287,-5.7168455
1317,-16.42969,-8.323456
1318,11.9567795,3.595259
1319,-0.3613833,-2.9622762
1320,-3.4559786,-5.2836027
1321,-0.27252412,-1.1655236
1322,0.6841454,-2.339293
1323,0.03348293,-1.308461
1324,-0.05812439,-1.5823699
1325,-2.4259408,-7.647579
1326,0.17533767,-2.0710077
1327,2.7997792,7.4278755
1328,-18.259447,-12.318243
1329,-0.32602587,-2.0768247
1330,0.6430643,-2.7042816
1331,0.2857629,-1.9722553
1332,-0.17555399,-1.8391236
1333,-0.27734533,-1.2806756
1334,0.95623,-4.0905285
1335,-0.007367694,-1.5884494
1336,-0.12589951,-2.6145163
1337,0.4260746,-1.3805153
1338,0.45357642,-2.3824935
1339,9.043892,6.088172
1340,13.758875,-0.7813902
1341,7.6334634,5.1358633
1342,8.83442,6.0661063
1343,15.75665,-1.816295
1344,9.015288,6.7657003
1345,2.729934,3.2214546
1346,-6.28578,2.943182
1347,14.159912,-1.4454633
1348,-5.544462,-4.94507
1349,-1.4502702,2.278061
1350,-11.408067,-2.9412055
1351,8.26709,3.9180632
1352,-7.47006,-5.5322886
1353,-11.144354,-5.823656
1354,-9.408577,-7.517022
1355,-13.678874,-5.454131
1356,-1.4320077,-3.471583
1357,-18.320446,-4.4329076
1358,-8.194014,2.2608964
1359,0.17539656,2.9559362
1360,17.25646,-2.3604887
1361,17.222534,-2.3916728
1362,17.281536,-2.3314989
1363,18.599848,-1.5732954
1364,16.315884,-1.2547474
1365,17.233414,-2.3996017
1366,17.231764,-2.3391125
1367,17.643986,-2.0189655
1368,17.063766,-1.7416514
1369,17.198534,-2.3768082
1370,17.366816,-2.342746
1371,17.17435,-2.6774652
1372,17.211958,-2.4709146
1373,16.93169,-2.241389
1374,17.303143,-2.3376398
1375,17.203476,-2.1419797
1376,16.527414,-0.5456971
1377,17.258158,-2.3505347
1378,17.293163,-2.3784294
1379,17.25932,-2.383803
1380,-19.135994,-6.7070575
1381,18.571577,-10.202156
1382,2.7236624,-8.060197
1383,16.484753,-9.074033
1384,17.217022,-10.160073
1385,-1.5408068,-10.676048
1386,-1.4890077,-12.166639
1387,2.7826486,-2.2988632
1388,-1.6900766,-12.097074
1389,-0.85831034,-11.72628
1390,-0.17990252,-12.363296
1391,-0.21236755,-12.069529
1392,-1.5564334,-12.15852
1393,-1.625603,-10.5475645
1394,-1.6610888,-11.744775
1395,-1.5935038,-12.337352
1396,0.1572499,-12.877724
1397,-1.2285868,-12.298372
1398,-0.8602778,-12.358703
1399,-0.4658711,-12.51323
1400,-1.8308313,-12.252406
1401,0.021602707,-12.189138
1402,-1.7053092,-11.936747
1403,-4.845479,-11.004189
1404,-0.7148244,-13.085346
1405,11.397214,-3.8911812
1406,13.306917,-2.4173183
1407,-7.0116405,-10.280996
1408,13.052358,-3.80851
1409,11.676091,-0.8374319
1410,8.764793,-3.8238976
1411,3.4901655,-6.558748
1412,-0.80361104,0.53130084
1413,-10.858097,-3.9365184
1414,7.5114093,-20.083414
1415,-11.544708,-13.614032
1416,-9.443107,13.292462
1417,-8.3960705,-11.821447
1418,-2.553505,4.614325
1419,-8.152713,-1.1814755
1420,-9.562937,13.795284
1421,1.1502528,-4.3992705
1422,2.3576186,-5.6060925
1423,-18.805851,-2.9162366
1424,3.2207344,-6.3607864
1425,-6.267885,2.0560043
1426,1.6631194,-10.60364
1427,-4.2460365,0.4688793
1428,-3.2631242,-8.481421
1429,-6.96057,4.768316
1430,9.387872,-7.782622
1431,-12.178471,-3.2767985
1432,-15.769394,8.084069
1433,-0.12976854,-20.100225
1434,3.7312906,-9.496943
1435,2.2337759,-1.0582826
1436,2.8318086,-9.453077
1437,-23.614914,-8.59764
1438,3.3217485,-8.920164
1439,4.312619,-9.441761
1440,5.045698,-9.535026
1441,3.983351,-9.303894
1442,3.5162654,-9.341664
1443,10.630333,1.3157939
1444,8.48448,-7.0737896
1445,9.038022,-5.0249553
1446,11.5658655,-5.6280327
1447,4.4570117,-9.3631
1448,13.101653,-5.3192625
1449,3.976198,-9.081388
1450,-8.7147,-18.542059
1451,1.7225028,9.199466
1452,9.287712,3.354764
1453,-3.8893087,-18.839588
1454,0.2588122,-7.269935
1455,5.492805,16.482244
1456,-3.2514842,16.761963
1457,4.482563,16.370651
1458,6.7528806,18.415668
1459,-2.8339465,17.271513
1460,4.3255463,18.720118
1461,4.3258834,14.559258
1462,-0.49649543,18.453081
1463,4.458716,13.736882
1464,10.3334465,8.544871
1465,8.846322,13.857201
1466,7.5441556,15.483458
1467,-5.181545,7.2293806
1468,-2.6956897,17.396753
1469,5.24225,14.0063305
1470,-6.2488327,3.3380668
1471,5.138816,8.048501
1472,-14.6324415,16.903582
1473,-3.3558216,16.713707
1474,-3.6580114,17.379818
1475,1.0253656,0.76114976
1476,1.6068641,-10.639631
1477,-11.705623,9.372496
1478,-12.2595005,9.0840225
1479,-12.35861,9.227153
1480,-11.78413,9.377153
1481,-10.262671,4.2606173
1482,-11.710076,9.292175
1483,-11.7973,9.3703
1484,-13.82037,-7.770487
1485,-11.801802,9.359491
1486,-11.834474,8.405584
1487,-12.429757,8.541938
1488,-11.755904,9.168847
1489,-11.781916,9.141844
1490,-11.783147,9.019647
1491,-12.225676,9.485207
1492,-11.965403,10.262833
1493,-12.016195,8.003894
1494,-4.3056235,9.2249565
1495,8.147958,22.262789
1496,-12.587235,-8.580799
1497,-13.35686,-7.69816
1498,-6.71436,0.2809815
1499,-16.257187,-3.2368696
1500,17.367285,-1.1977755
1501,17.501163,-1.1271871
1502,17.475168,-1.1329826
1503,17.50145,-0.9810154
1504,17.49657,-1.1707181
1505,17.54243,-1.1100178
1506,16.724127,-1.3814925
1507,16.821625,-1.5987626
1508,18.216368,-2.4253535
1509,13.299798,0.81642014
1510,17.540054,-1.0768211
1511,2.5180588,-15.727832
1512,16.999306,-0.3986494
1513,-3.3517723,-5.8425083
1514,-0.53484046,-4.401959
1515,17.356924,-0.22221634
1516,11.004225,2.068021
1517,1.737768,-15.3303385
1518,17.837944,-2.265035
1519,17.30492,-0.9836459
1520,15.73785,-3.7633958
1521,3.7934346,-7.4636807
1522,2.9338915,-7.8593674
1523,3.4309213,-8.310909
1524,15.633061,-3.6484926
1525,16.342741,-3.347381
1526,10.643322,-5.563026
1527,4.7580237,16.43241
1528,11.135671,11.100486
1529,4.701504,16.981506
1530,4.5207024,15.788894
1531,5.103443,16.215267
1532,4.460148,15.167429
1533,4.0551314,16.22256
1534,4.0301137,16.429543
1535,3.5739472,16.461075
1536,2.8191936,15.040336
1537,3.7651243,15.17889
1538,3.730547,16.442629
1539,3.9754894,15.951302
1540,3.8167841,16.490906
1541,-15.112592,10.818277
1542,3.9245875,16.373672
1543,6.400004,14.283944
1544,4.8858695,16.09341
1545,7.4524236,17.823027
1546,5.4851975,15.855073
1547,11.491471,-10.012872
1548,8.364934,-12.551662
1549,7.5734596,-12.563343
1550,8.26839,-12.139691
1551,-12.713943,-1.4622161
1552,20.922403,-1.646667
1553,4.7747006,-17.489357
1554,8.7313595,-12.368209
1555,8.871763,-13.032763
1556,8.040571,-12.499961
1557,7.1193585,-11.521706
1558,21.932596,-3.6116886
1559,8.486705,-13.263546
1560,8.060049,-12.589785
1561,9.06809,-8.851447
1562,9.796473,-14.258391
1563,8.098164,-12.562395
1564,2.7310483,0.2858893
1565,0.80635095,3.7411377
1566,2.348616,-0.48738706
1567,2.0606275,-0.124957435
1568,2.2828286,-0.40186113
1569,-5.0360427,4.296154
1570,2.1362135,0.47895962
1571,2.3937807,0.22733326
1572,-19.474222,8.8453665
1573,-3.8932934,-2.2699854
1574,2.6009436,-2.1525464
1575,7.898305,4.3642626
1576,2.3919313,-0.5331381
1577,3.0694447,-4.464218
1578,2.3732605,-0.32845345
1579,12.357456,-2.6545312
1580,1.9612255,-0.6693004
1581,2.2811887,-0.16122475
1582,2.3211117,-0.5191649
1583,-3.4574149,-5.2811966
1584,10.327376,-8.475294
1585,3.449734,-4.211491
1586,3.156003,-3.8333714
1587,14.80326,0.7099841
1588,10.141387,-9.411673
1589,10.292517,-9.126606
1590,10.322359,-9.1296015
1591,-5.140097,-6.7232566
1592,16.579117,-14.260289
1593,16.20288,-12.955471
1594,16.22819,-13.350194
1595,15.976465,-13.072022
1596,-16.95032,3.1786833
1597,16.379934,-13.194166
1598,17.096563,-14.899869
1599,0.16603504,-5.0848336
1600,15.826644,-12.772507
1601,0.3050231,-5.1239944
1602,16.174734,-14.453858
1603,16.081987,-13.188677
1604,13.751724,-13.80695
1605,-9.806862,-8.960808
1606,0.15056264,-5.097826
1607,16.971119,-15.664681
1608,15.320616,0.9498723
1609,15.989049,-12.667363
1610,13.068758,-11.816247
1611,21.036747,-3.0829473
1612,16.28779,-11.142022
1613,17.703934,-12.936629
1614,16.204979,-13.021161
1615,15.430724,-15.327721
1616,17.903933,-12.945003
1617,16.997093,-12.913743
1618,15.661372,-15.247252
1619,15.24858,-12.059387
1620,15.773793,-13.771761
1621,13.200959,-11.187499
1622,-6.268504,2.056124
1623,15.32395,-12.532065
1624,15.633863,-14.2711315
1625,3.0541496,-15.962658
1626,15.775984,-15.410737
1627,3.189969,-12.239594
1628,-4.110218,-2.5902255
1629,18.483686,-13.994937
1630,-4.945833,3.0983357
1631,15.504743,-11.948297
1632,6.695802,-8.3875675
1633,6.678547,-7.9585
1634,6.7442865,-7.9829254
1635,5.58096,-7.8038983
1636,-12.068153,-13.051472
1637,6.546369,-8.082559
1638,-11.000403,-6.8479657
1639,6.6682105,-8.329717
1640,-15.9422035,1.6522782
1641,4.829892,-4.3715053
1642,6.1437163,-8.352059
1643,6.772144,-8.915833
1644,-7.875122,-3.7201567
1645,6.1226883,-7.893256
1646,6.425166,-7.8136616
1647,6.7871714,-8.919912
1648,6.724325,-8.069754
1649,5.7847586,-8.019687
1650,6.650085,-8.162205
1651,6.7961545,-7.910878
1652,-5.5782914,-16.32541
1653,-5.5094457,-16.55498
1654,-6.8162327,-14.644883
1655,20.103096,5.7517223
1656,-4.9314775,3.3669038
1657,-4.871252,-16.503437
1658,-5.80307,-16.009262
1659,-6.4395924,-16.93476
1660,-5.5427265,-17.310905
1661,-4.244808,-17.190472
1662,-8.06014,-15.858887
1663,-14.171656,-16.560425
1664,-6.1581736,-14.6707115
1665,-5.49669,-16.008198
1666,2.3403792,4.950582
1667,-4.421841,-16.501245
1668,-5.3543105,-15.842091
1669,-7.2379227,-12.834676
1670,-0.1759794,8.750143
1671,-5.510514,-17.258068
1672,-1.0489427,11.481983
1673,-6.269092,2.0560904
1674,-8.483077,-0.68398225
1675,-15.7838,12.238145
1676,-12.767411,-1.7083105
1677,12.778118,20.407042
1678,14.490171,-5.083855
1679,1.4185704,-17.402308
1680,-17.072601,-5.289179
1681,1.0176102,-18.225746
1682,-5.923462,-5.715522
1683,1.2653272,-19.024437
1684,-10.345289,-10.314148
1685,6.7457066,-5.0968785
1686,0.94571877,-0.6329711
1687,7.667413,-2.6201642
1688,5.240741,-3.8673446
1689,22.448877,6.6428423
1690,-5.269719,-6.351169
1691,-12.386996,-10.330104
1692,4.5124416,-10.80223
1693,4.4762325,-10.687589
1694,10.077956,-0.39925644
1695,-3.4146514,-6.5340967
1696,-15.030056,-13.58397
1697,4.9193153,-11.127379
1698,4.910392,-11.195622
1699,4.292389,-10.297816
1700,4.665295,-11.055174
1701,3.4328659,-10.618853
1702,5.362608,-10.517139
1703,9.874571,-0.36046496
1704,4.7375083,-10.392792
1705,4.2680154,-10.606867
1706,4.6594,-10.946974
1707,0.18041064,3.2550144
1708,4.83602,-9.437794
1709,4.7367654,-9.3963585
1710,1.9917948,-7.663768
1711,-3.555882,-20.570702
1712,8.371737,-9.743984
1713,-6.6911592,-10.785548
1714,-17.044868,-5.2053385
1715,-5.856281,-12.989517
1716,-5.9858065,1.408257
1717,-20.330124,-0.54821205
1718,-6.879219,-13.668039
1719,-19.835672,-0.69414514
1720,-2.18635,-4.24127
1721,-20.119493,5.339561
1722,-5.6267047,7.226264
1723,1.7050663,9.316487
1724,-7.142137,3.4446118
1725,7.833618,17.68998
1726,7.9841638,15.145396
1727,-3.593303,4.420425
1728,-9.557586,-2.5960963
1729,-15.097095,3.991898
1730,8.822351,10.779224
1731,9.3101635,11.303366
1732,9.143932,11.123728
1733,8.102801,10.308602
1734,8.286802,12.162971
1735,8.123466,9.840792
1736,8.9050455,10.462601
1737,-2.886925,15.620932
1738,6.8138037,7.693836
1739,8.735168,10.422668
1740,8.736493,7.602402
1741,9.03096,11.7438
1742,-4.5666313,3.7232387
1743,9.113523,8.916123
1744,7.117196,10.550147
1745,9.003895,11.694985
1746,6.770803,11.210161
1747,8.154633,11.482849
1748,0.8393101,-13.909276
1749,8.735872,11.716783
1750,-19.006798,5.36845
1751,8.029199,17.18997
1752,8.355048,19.632456
1753,-14.425029,-8.371382
1754,-22.092125,-4.455649
1755,1.7975131,-7.904439
1756,-11.245833,19.660627
1757,-7.470991,-5.5321074
1758,13.58527,11.290647
1759,-6.803072,3.0283213
1760,-23.899963,-8.8349085
1761,-10.941479,-4.215072
1762,2.1839356,4.714464
1763,8.501289,12.550281
1764,11.864537,13.297383
1765,2.539871,5.9578085
1766,-7.9089494,-1.688398
1767,-17.927555,6.3181963
1768,-1.4523547,17.608765
1769,-2.2321498,16.527575
1770,-5.1099515,12.861532
1771,1.2022244,12.964019
1772,-4.5435143,17.552513
1773,-3.2892118,-6.6348057
1774,-1.0515269,17.135578
1775,-2.6256938,16.680975
1776,-4.2733135,16.00813
1777,12.664592,4.0054517
1778,-3.0149682,-5.123083
1779,-3.4553058,-5.281223
1780,12.741384,4.003844
1781,7.2983756,-7.5472927
1782,6.2902513,-4.1312423
1783,6.9247837,-7.395146
1784,5.954543,-8.745807
1785,2.4018276,-4.084649
1786,-0.09500234,-1.1063085
1787,7.7474427,18.568586
1788,-6.999759,-12.412915
1789,-9.358282,2.0578482
1790,7.58473,18.767805
1791,11.178528,20.780455
1792,-9.959644,2.319072
1793,-2.2639375,-0.93183714
1794,-2.259298,-0.9318025
1795,5.887389,8.6008005
1796,-12.151887,6.4439745
1797,-0.16962957,-2.8442008
1798,-9.396603,2.1868384
1799,-8.480248,-9.769463
1800,-9.391749,2.1079895
1801,-5.633205,-5.213801
1802,-3.0483046,-1.4080918
1803,-9.640674,2.6318192
1804,6.3172345,19.52968
1805,7.5828695,18.729843
1806,-7.768312,-11.410603
1807,-13.196668,17.962006
1808,1.6951041,9.362946
1809,14.090587,0.08329136
1810,13.786599,-0.321816
1811,10.269141,-7.1405005
1812,4.315602,-0.7933553
1813,3.6722655,-4.43935
1814,-0.5636848,-7.2998405
1815,-2.2954068,3.4663777
1816,-5.339268,2.5978875
1817,-10.938299,-4.0052404
1818,-3.4554958,-5.282362
1819,7.862447,-11.895648
1820,-7.251817,-0.32465938
1821,-18.645247,-11.735287
1822,-10.974127,-0.687011
1823,-9.624132,-18.968014
1824,3.8652942,5.397649
1825,2.2539794,-3.1893466
1826,2.3154807,5.8020587
1827,6.283299,6.9679737
1828,6.4721284,6.996061
1829,5.7504654,9.10067
1830,-8.810279,-3.1201525
1831,6.2505894,6.825639
1832,9.881574,-18.315329
1833,14.740644,-0.8312064
1834,9.81074,-18.813723
1835,8.202025,-20.334318
1836,10.592736,-17.163044
1837,6.909355,-4.994429
1838,10.150668,-16.089125
1839,10.22675,-18.294437
1840,-4.806051,1.4579415
1841,1.8192803,-2.2812278
1842,10.334955,-20.470518
1843,9.966325,-18.302395
1844,-3.52464,-3.087739
1845,10.497025,-17.518602
1846,9.866411,-18.356863
1847,-0.8637463,-11.468131
1848,9.318973,-18.64776
1849,9.93458,-17.906256
1850,8.69441,-20.531345
1851,9.882859,-18.110373
1852,-8.8755665,7.8445497
1853,1.7750881,9.44018
1854,0.44858146,-7.371781
1855,14.034596,-12.91168
1856,4.605365,-16.846752
1857,3.2085776,-15.404575
1858,-12.603457,-13.176872
1859,-10.679414,-2.3788064
1860,10.374565,4.372198
1861,-19.200808,-6.206921
1862,-9.249764,7.136465
1863,-18.258068,0.8048553
1864,0.8739927,-14.5752325
1865,-8.504815,-19.015001
1866,-2.9568648,-6.642817
1867,15.414045,-13.598319
1868,1.7453787,-1.26235
1869,2.0420022,4.0405164
1870,-11.569579,12.873801
1871,0.5101673,9.017073
1872,-4.9984803,4.426682
1873,1.4523302,-1.327913
1874,-1.012541,-7.4745154
1875,-13.048307,-8.098839
1876,-5.747841,-16.752739
1877,-7.004559,-16.151722
1878,-7.28494,-16.063524
1879,-7.4550705,-16.020973
1880,-20.679304,6.0469885
1881,-6.3537574,-16.06481
1882,-5.605901,-16.253483
1883,-5.70923,-17.77062
1884,-7.3461347,-15.605578
1885,-4.5302896,3.2434807
1886,-6.1771684,-8.405069
1887,-6.9433117,-13.0250025
1888,-6.2102375,-16.192484
1889,1.9184119,0.82853323
1890,1.9495308,0.32662874
1891,2.5488722,0.5008158
1892,-7.782485,-4.879856
1893,3.1887295,-6.476806
1894,1.7015574,-0.57024586
1895,1.5123875,0.6462808
1896,-1.3788725,0.9112297
1897,-5.183032,0.98589367
1898,-13.85309,2.6203094
1899,1.517932,0.41012803
1900,-12.798686,-1.5099288
1901,-9.692622,-10.803096
1902,3.1212888,-7.3707576
1903,1.4109807,0.7548757
1904,0.69656247,2.4889724
1905,2.5004761,1.3712558
1906,0.464503,1.9155724
1907,1.534936,-0.8715237
1908,-5.6267047,7.226264
1909,6.766997,4.9342456
1910,4.360196,-10.364224
1911,4.7847495,-11.185589
1912,-2.6775365,-3.6355126
1913,2.580223,-5.6480136
1914,-7.037738,-1.6113595
1915,3.4617248,14.967685
1916,-23.514256,-2.8651237
1917,-14.101574,4.63388
1918,3.4762406,16.556335
1919,-11.013055,-14.14002
1920,-3.2399268,-11.95265
1921,-4.993786,-11.718041
1922,-6.5213704,-11.605222
1923,-2.5322556,4.470226
1924,-13.223266,18.71558
1925,-2.533233,4.312952
1926,-17.538364,12.707173
1927,-5.4118233,-11.580559
1928,-2.632729,4.1365414
1929,-5.4992456,-11.607566
1930,-1.1335516,-9.13726
1931,18.141455,7.8002353
1932,-10.943267,-0.7400106
1933,3.8757737,-2.9194264
1934,6.699615,-19.530302
1935,16.482965,4.230458
1936,10.681636,-11.752596
1937,4.691765,-3.333285
1938,-9.312806,-5.7199225
1939,-8.013019,-10.929387
1940,9.9149475,6.9609537
1941,-6.023438,-11.102308
1942,-3.1415372,-3.061389
1943,9.160246,8.444741
1944,-10.527284,-7.6474066
1945,-7.681975,-11.460991
1946,-20.314783,-0.3783329
1947,-1.4690067,-7.3586893
1948,-22.069221,-3.1735215
1949,-7.698284,-11.465129
1950,-11.706617,-12.350248
1951,-16.189568,10.528976
1952,-16.165653,-2.5843203
1953,-4.2447677,3.4417474
1954,8.823081,21.054441
1955,9.720974,20.737053
1956,8.638898,20.716822
1957,8.865225,21.339575
1958,8.714808,20.853376
